"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES"
"CHM00054511","2020-03-10","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,"  117",",,S",,,"   42","H,,S"
"CHM00054511","2020-03-11","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,"  165",",,S","  -19",",,S","   65","H,,S"
"CHM00054511","2020-03-12","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,"  165",",,S",,,"   84","H,,S"
"CHM00054511","2020-03-13","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,"  143",",,S",,,"   58","H,,S"
"CHM00054511","2020-03-14","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,"  162",",,S","   -3",",,S","   88","H,,S"
"CHM00054511","2020-03-15","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,"  183",",,S",,,"   90","H,,S"
"CHM00054511","2020-03-16","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,"  183",",,S",,,"   49","H,,S"
"CHM00054511","2020-03-17","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,"  233",",,S","    8",",,S","  128","H,,S"
"CHM00054511","2020-03-18","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,"  262",",,S","   44",",,S","  134","H,,S"
"CHM00054511","2020-03-19","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,"  262",",,S",,,"  111","H,,S"
"CHM00054511","2020-03-20","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,,,"   60",",,S","  161","H,,S"
"CHM00054511","2020-03-21","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,"  241",",,S",,,"  112","H,,S"
"CHM00054511","2020-03-22","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,,,"   22",",,S","  122","H,,S"
"CHM00054511","2020-03-23","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,"  223",",,S",,,"  127","H,,S"
"CHM00054511","2020-03-24","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,"  223",",,S","   63",",,S","  137","H,,S"
"CHM00054511","2020-03-25","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,,,,,"  158","H,,S"
"CHM00054511","2020-03-26","39.933","116.283","55.0","BEIJING, CH","   33",",,S",,,"  213",",,S",,,"   68","H,,S"
"CHM00054511","2020-03-27","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,,,,,"   60","H,,S"
"CHM00054511","2020-03-28","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,"  142",",,S","  -11",",,S","   74","H,,S"
"CHM00054511","2020-03-29","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,,,,,"   99","H,,S"
"CHM00054511","2020-03-30","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,"  180",",,S","   63",",,S","  125","H,,S"
"CHM00054511","2020-03-31","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,"  192",",,S","   82",",,S","  136","H,,S"
"CHM00054511","2020-04-01","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,"  192",",,S",,,"  100","H,,S"
"CHM00054511","2020-04-02","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,"  212",",,S","   17",",,S","  129","H,,S"
"CHM00054511","2020-04-03","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,,,"   37",",,S","  187","H,,S"
"CHM00054511","2020-04-04","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,"  255",",,S",,,"  117","H,,S"
"CHM00054511","2020-04-05","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,"  186",",,S","   39",",,S","  119","H,,S"
"CHM00054511","2020-04-06","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,,,"   70",",,S","  158","H,,S"
"CHM00054511","2020-04-07","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,"  236",",,S",,,"  119","H,,S"
"CHM00054511","2020-04-08","39.933","116.283","55.0","BEIJING, CH","   13",",,S",,,"  186",",,S","   37",",,S","  118","H,,S"
"CHM00054511","2020-04-09","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,"  154",",,S","   38",",,S","   99","H,,S"
"CHM00054511","2020-04-10","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,,,,,"  116","H,,S"
"CHM00054511","2020-04-11","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,,,"   40",",,S","  157","H,,S"
"CHM00054511","2020-04-12","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,,,,,"  161","H,,S"
"CHM00054511","2020-04-13","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,"  271",",,S",,,"  163","H,,S"
"CHM00054511","2020-04-14","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,"  271",",,S","   89",",,S","  189","H,,S"
"CHM00054511","2020-04-15","39.933","116.283","55.0","BEIJING, CH","   89",",,S",,,"  265",",,S",,,"  175","H,,S"
"CHM00054511","2020-04-16","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,"  245",",,S",,,"  141","H,,S"
"CHM00054511","2020-04-17","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,,,,,"  150","H,,S"
"CHM00054511","2020-04-18","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,,,"   87",",,S","  176","H,,S"
"CHM00054511","2020-04-19","39.933","116.283","55.0","BEIJING, CH","   25",",,S",,,"  223",",,S",,,"  157","H,,S"
"CHM00054511","2020-04-20","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,"  214",",,S",,,"  106","H,,S"
"CHM00054511","2020-04-21","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,"  157",",,S","   29",",,S","   94","H,,S"
"CHM00054511","2020-04-22","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,"  160",",,S","   61",",,S","  112","H,,S"
"CHM00054511","2020-04-23","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,,,,,"  139","H,,S"
"CHM00054511","2020-04-24","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,"  300",",,S","   71",",,S","  221","H,,S"
"CHM00054511","2020-04-25","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,"  300",",,S",,,"  147","H,,S"
"CHM00054511","2020-04-26","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,,,,,"  149","H,,S"
"CHM00054511","2020-04-27","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,,,,,"  159","H,,S"
"CHM00054511","2020-04-28","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,,,"   92",",,S","  214","H,,S"
"CHM00054511","2020-04-29","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,"  291",",,S",,,"  209","H,,S"
"CHM00054511","2020-04-30","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,,,"  138",",,S","  247","H,,S"
"CHM00054511","2020-05-01","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,"  341",",,S","  175",",,S","  271","H,,S"
"CHM00054511","2020-05-02","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,"  341",",,S",,,"  255","H,,S"
"CHM00054511","2020-05-03","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,"  321",",,S","  158",",,S","  206","H,,S"
"CHM00054511","2020-05-04","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,"  255",",,S",,,"  144","H,,S"
"CHM00054511","2020-05-05","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,,,"  121",",,S","  187","H,,S"
"CHM00054511","2020-05-06","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,"  254",",,S","  145",",,S","  203","H,,S"
"CHM00054511","2020-05-07","39.933","116.283","55.0","BEIJING, CH","   76",",,S",,,"  254",",,S","  133",",,S","  167","H,,S"
"CHM00054511","2020-05-08","39.933","116.283","55.0","BEIJING, CH","   33",",,S",,,"  191",",,S",,,"  139","H,,S"
"CHM00054511","2020-05-09","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,,,,,"  159","H,,S"
"CHM00054511","2020-05-10","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,,,"  108",",,S","  208","H,,S"
"CHM00054511","2020-05-11","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,,,"  147",",,S","  228","H,,S"
"CHM00054511","2020-05-12","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,,,,,"  192","H,,S"
"CHM00054511","2020-05-13","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,,,"  119",",,S","  241","H,,S"
"CHM00054511","2020-05-14","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,,,"  177",",,S","  238","H,,S"
"CHM00054511","2020-05-15","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,"  303",",,S",,,"  185","H,,S"
"CHM00054511","2020-05-16","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,"  225",",,S",,,"  153","H,,S"
"CHM00054511","2020-05-17","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,"  228",",,S",,,"  157","H,,S"
"CHM00054511","2020-05-18","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,,,"  129",",,S","  211","H,,S"
"CHM00054511","2020-05-19","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,,,"  128",",,S","  237","H,,S"
"CHM00054511","2020-05-20","39.933","116.283","55.0","BEIJING, CH","   48",",,S",,,,,,,"  242","H,,S"
"CHM00054511","2020-05-21","39.933","116.283","55.0","BEIJING, CH","  178",",,S",,,"  297",",,S","  148",",,S","  183","H,,S"
"CHM00054511","2020-05-22","39.933","116.283","55.0","BEIJING, CH","   10",",,S",,,"  294",",,S","  148",",,S","  224","H,,S"
"CHM00054511","2020-05-23","39.933","116.283","55.0","BEIJING, CH","    5",",,S",,,"  294",",,S",,,"  203","H,,S"
"CHM00054511","2020-05-24","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,,,"  144",",,S","  238","H,,S"
"CHM00054511","2020-05-25","39.933","116.283","55.0","BEIJING, CH","   10",",,S",,,"  292",",,S",,,"  184","H,,S"
"CHM00054511","2020-05-26","39.933","116.283","55.0","BEIJING, CH","    3",",,S",,,,,"  142",",,S","  248","H,,S"
"CHM00054511","2020-05-27","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,"  301",",,S",,,"  225","H,,S"
"CHM00054511","2020-05-28","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,,,"  154",",,S","  249","H,,S"
"CHM00054511","2020-05-29","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,"  329",",,S",,,"  237","H,,S"
"CHM00054511","2020-05-30","39.933","116.283","55.0","BEIJING, CH","   20",",,S",,,"  320",",,S",,,"  227","H,,S"
"CHM00054511","2020-05-31","39.933","116.283","55.0","BEIJING, CH","  112",",,S",,,"  320",",,S",,,"  191","H,,S"
"CHM00054511","2020-06-01","39.933","116.283","55.0","BEIJING, CH","   20",",,S",,,,,"  138",",,S","  220","H,,S"
"CHM00054511","2020-06-02","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,"  333",",,S","  158",",,S","  249","H,,S"
"CHM00054511","2020-06-03","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,,,,,"  274","H,,S"
"CHM00054511","2020-06-04","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,"  363",",,S",,,"  249","H,,S"
"CHM00054511","2020-06-05","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,"  323",",,S",,,"  236","H,,S"
"CHM00054511","2020-06-06","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,"  315",",,S",,,"  247","H,,S"
"CHM00054511","2020-06-07","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,,,"  200",",,S","  281","H,,S"
"CHM00054511","2020-06-08","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,,,,,"  309","H,,S"
"CHM00054511","2020-06-09","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,"  373",",,S",,,"  247","H,,S"
"CHM00054511","2020-06-10","39.933","116.283","55.0","BEIJING, CH","   69",",,S",,,,,,,"  264","H,,S"
"CHM00054511","2020-06-11","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,"  336",",,S",,,"  252","H,,S"
"CHM00054511","2020-06-12","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,,,"  208",",,S","  280","H,,S"
"CHM00054511","2020-06-13","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,"  340",",,S",,,"  279","H,,S"
"CHM00054511","2020-06-14","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,,,,,"  288","H,,S"
"CHM00054511","2020-06-15","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,,,"  203",",,S","  301","H,,S"
"CHM00054511","2020-06-16","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,"  371",",,S",,,"  292","H,,S"
"CHM00054511","2020-06-17","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,"  363",",,S",,,"  267","H,,S"
"CHM00054511","2020-06-18","39.933","116.283","55.0","BEIJING, CH","   74",",,S",,,"  323",",,S",,,"  246","H,,S"
"CHM00054511","2020-06-19","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,,,"  191",",,S","  283","H,,S"
"CHM00054511","2020-06-20","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,"  331",",,S","  224",",,S","  291","H,,S"
"CHM00054511","2020-06-21","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,,,,,"  301","H,,S"
"CHM00054511","2020-06-22","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,"  349",",,S",,,"  284","H,,S"
"CHM00054511","2020-06-23","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,"  335",",,S",,,"  253","H,,S"
"CHM00054511","2020-06-24","39.933","116.283","55.0","BEIJING, CH","   46",",,S",,,"  318",",,S",,,"  243","H,,S"
"CHM00054511","2020-06-25","39.933","116.283","55.0","BEIJING, CH","  130",",,S",,,"  299",",,S",,,"  222","H,,S"
"CHM00054511","2020-06-26","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,"  293",",,S","  187",",,S","  241","H,,S"
"CHM00054511","2020-06-27","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,,,"  211",",,S","  278","H,,S"
"CHM00054511","2020-06-28","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,"  323",",,S",,,"  276","H,,S"
"CHM00054511","2020-06-29","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,"  306",",,S",,,"  244","H,,S"
"CHM00054511","2020-06-30","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,,,,,"  283","H,,S"
"CHM00054511","2020-07-01","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,,,,,"  277","H,,S"
"CHM00054511","2020-07-02","39.933","116.283","55.0","BEIJING, CH","   10",",,S",,,"  344",",,S",,,"  253","H,,S"
"CHM00054511","2020-07-03","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,"  291",",,S",,,"  236","H,,S"
"CHM00054511","2020-07-04","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,,,"  207",",,S","  262","H,,S"
"CHM00054511","2020-07-05","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,,,,,"  249","H,,S"
"CHM00054511","2020-07-06","39.933","116.283","55.0","BEIJING, CH","  516",",,S",,,"  334",",,S","  196",",,S","  259","H,,S"
"CHM00054511","2020-07-07","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,,,"  200",",,S","  274","H,,S"
"CHM00054511","2020-07-08","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,"  341",",,S",,,"  276","H,,S"
"CHM00054511","2020-07-09","39.933","116.283","55.0","BEIJING, CH","   71",",,S",,,"  323",",,S",,,"  207","H,,S"
"CHM00054511","2020-07-10","39.933","116.283","55.0","BEIJING, CH","    8",",,S",,,"  254",",,S","  192",",,S","  228","H,,S"
"CHM00054511","2020-07-11","39.933","116.283","55.0","BEIJING, CH","  216",",,S",,,"  269",",,S","  218",",,S","  238","H,,S"
"CHM00054511","2020-07-12","39.933","116.283","55.0","BEIJING, CH","    3",",,S",,,"  281",",,S","  220",",,S","  246","H,,S"
"CHM00054511","2020-07-13","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,,,,,"  246","H,,S"
"CHM00054511","2020-07-14","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,,,,,"  276","H,,S"
"CHM00054511","2020-07-15","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,,,,,"  290","H,,S"
"CHM00054511","2020-07-16","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,,,"  233",",,S","  297","H,,S"
"CHM00054511","2020-07-17","39.933","116.283","55.0","BEIJING, CH","  218",",,S",,,"  330",",,S",,,"  252","H,,S"
"CHM00054511","2020-07-18","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,"  296",",,S",,,"  235","H,,S"
"CHM00054511","2020-07-19","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,,,,,"  257","H,,S"
"CHM00054511","2020-07-20","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,,,"  218",",,S","  286","H,,S"
"CHM00054511","2020-07-21","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,"  348",",,S",,,"  283","H,,S"
"CHM00054511","2020-07-22","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,"  341",",,S",,,"  267","H,,S"
"CHM00054511","2020-07-23","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,"  332",",,S",,,"  279","H,,S"
"CHM00054511","2020-07-24","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,,,,,"  309","H,,S"
"CHM00054511","2020-07-25","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,"  373",",,S","  231",",,S","  298","H,,S"
"CHM00054511","2020-07-26","39.933","116.283","55.0","BEIJING, CH","   13",",,S",,,"  334",",,S",,,"  220","H,,S"
"CHM00054511","2020-07-27","39.933","116.283","55.0","BEIJING, CH","   36",",,S",,,"  246",",,S","  213",",,S","  226","H,,S"
"CHM00054511","2020-07-28","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,,,,,"  236","H,,S"
"CHM00054511","2020-07-29","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,"  318",",,S","  214",",,S","  266","H,,S"
"CHM00054511","2020-07-30","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,"  344",",,S","  234",",,S","  293","H,,S"
"CHM00054511","2020-07-31","39.933","116.283","55.0","BEIJING, CH","    3",",,S",,,"  344",",,S",,,"  257","H,,S"
"CHM00054511","2020-08-01","39.933","116.283","55.0","BEIJING, CH","   36",",,S",,,"  344",",,S",,,"  257","H,,S"
"CHM00054511","2020-08-02","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,"  340",",,S",,,"  274","H,,S"
"CHM00054511","2020-08-03","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,"  375",",,S",,,"  292","H,,S"
"CHM00054511","2020-08-04","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,"  378",",,S",,,"  298","H,,S"
"CHM00054511","2020-08-05","39.933","116.283","55.0","BEIJING, CH","  137",",,S",,,"  378",",,S",,,"  254","H,,S"
"CHM00054511","2020-08-06","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,,,"  233",",,S","  279","H,,S"
"CHM00054511","2020-08-07","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,"  332",",,S",,,"  274","H,,S"
"CHM00054511","2020-08-08","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,"  332",",,S","  226",",,S","  271","H,,S"
"CHM00054511","2020-08-09","39.933","116.283","55.0","BEIJING, CH","  213",",,S",,,,,,,"  274","H,,S"
"CHM00054511","2020-08-10","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,"  336",",,S","  209",",,S","  272","H,,S"
"CHM00054511","2020-08-11","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,,,"  240",",,S","  301","H,,S"
"CHM00054511","2020-08-12","39.933","116.283","55.0","BEIJING, CH","  579",",,S",,,"  345",",,S","  213",",,S","  251","H,,S"
"CHM00054511","2020-08-13","39.933","116.283","55.0","BEIJING, CH","    3",",,S",,,,,"  213",",,S","  274","H,,S"
"CHM00054511","2020-08-14","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,,,"  240",",,S","  300","H,,S"
"CHM00054511","2020-08-15","39.933","116.283","55.0","BEIJING, CH","   33",",,S",,,"  345",",,S",,,"  254","H,,S"
"CHM00054511","2020-08-16","39.933","116.283","55.0","BEIJING, CH","    5",",,S",,,"  313",",,S","  233",",,S","  254","H,,S"
"CHM00054511","2020-08-17","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,"  273",",,S","  237",",,S","  251","H,,S"
"CHM00054511","2020-08-18","39.933","116.283","55.0","BEIJING, CH","   46",",,S",,,"  273",",,S",,,"  227","H,,S"
"CHM00054511","2020-08-19","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,"  265",",,S",,,"  231","H,,S"
"CHM00054511","2020-08-20","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,,,"  177",",,S","  226","H,,S"
"CHM00054511","2020-08-21","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,,,"  175",",,S","  233","H,,S"
"CHM00054511","2020-08-22","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,"  286",",,S","  183",",,S","  237","H,,S"
"CHM00054511","2020-08-23","39.933","116.283","55.0","BEIJING, CH","  569",",,S",,,,,"  196",",,S","  238","H,,S"
"CHM00054511","2020-08-24","39.933","116.283","55.0","BEIJING, CH","   56",",,S",,,,,"  195",",,S","  256","H,,S"
"CHM00054511","2020-08-25","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,,,,,"  276","H,,S"
"CHM00054511","2020-08-26","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,"  341",",,S",,,"  256","H,,S"
"CHM00054511","2020-08-27","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,"  322",",,S",,,"  254","H,,S"
"CHM00054511","2020-08-28","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,"  322",",,S","  205",",,S","  262","H,,S"
"CHM00054511","2020-08-29","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,"  308",",,S","  231",",,S","  264","H,,S"
"CHM00054511","2020-08-30","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,"  305",",,S",,,"  256","H,,S"
"CHM00054511","2020-08-31","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,"  305",",,S",,,"  214","H,,S"
"CHM00054511","2020-09-01","39.933","116.283","55.0","BEIJING, CH","   23",",,S",,,,,,,"  244","H,,S"
"CHM00054511","2020-09-02","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,"  335",",,S",,,"  226","H,,S"
"CHM00054511","2020-09-03","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,,,,,"  206","H,,S"
"CHM00054511","2020-09-04","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,"  301",",,S","  156",",,S","  229","H,,S"
"CHM00054511","2020-09-05","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,"  310",",,S","  186",",,S","  238","H,,S"
"CHM00054511","2020-09-06","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,"  310",",,S",,,"  245","H,,S"
"CHM00054511","2020-09-07","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,,,,,"  247","H,,S"
"CHM00054511","2020-09-08","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,"  314",",,S",,,"  247","H,,S"
"CHM00054511","2020-09-09","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,"  313",",,S",,,"  244","H,,S"
"CHM00054511","2020-09-10","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,"  313",",,S",,,"  209","H,,S"
"CHM00054511","2020-09-11","39.933","116.283","55.0","BEIJING, CH","   23",",,S",,,"  265",",,S",,,"  224","H,,S"
"CHM00054511","2020-09-12","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,,,,,"  209","H,,S"
"CHM00054511","2020-09-13","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,,,"  178",",,S","  233","H,,S"
"CHM00054511","2020-09-14","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,"  275",",,S","  199",",,S","  225","H,,S"
"CHM00054511","2020-09-15","39.933","116.283","55.0","BEIJING, CH","   46",",,S",,,"  257",",,S",,,"  184","H,,S"
"CHM00054511","2020-09-16","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,"  264",",,S",,,"  222","H,,S"
"CHM00054511","2020-09-17","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,,,,,"  195","H,,S"
"CHM00054511","2020-09-18","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,"  282",",,S",,,"  193","H,,S"
"CHM00054511","2020-09-19","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,"  291",",,S","  127",",,S","  206","H,,S"
"CHM00054511","2020-09-20","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,"  291",",,S",,,"  206","H,,S"
"CHM00054511","2020-09-21","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,"  269",",,S",,,"  204","H,,S"
"CHM00054511","2020-09-22","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,,,,,"  209","H,,S"
"CHM00054511","2020-09-23","39.933","116.283","55.0","BEIJING, CH","  272",",,S",,,"  268",",,S",,,"  172","H,,S"
"CHM00054511","2020-09-24","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,"  242",",,S",,,"  180","H,,S"
"CHM00054511","2020-09-25","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,,,,,"  188","H,,S"
"CHM00054511","2020-09-26","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,,,,,"  192","H,,S"
"CHM00054511","2020-09-27","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,,,,,"  197","H,,S"
"CHM00054511","2020-09-28","39.933","116.283","55.0","BEIJING, CH","  310",",,S",,,"  260",",,S",,,"  203","H,,S"
"CHM00054511","2020-09-29","39.933","116.283","55.0","BEIJING, CH","   36",",,S",,,"  252",",,S",,,"  144","H,,S"
"CHM00054511","2020-09-30","39.933","116.283","55.0","BEIJING, CH","   18",",,S",,,,,"  107",",,S","  174","H,,S"
"CHM00054511","2020-10-01","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,"  207",",,S",,,"  157","H,,S"
"CHM00054511","2020-10-02","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,,,,,"  144","H,,S"
"CHM00054511","2020-10-03","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,,,"   85",",,S","  159","H,,S"
"CHM00054511","2020-10-04","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,"  227",",,S",,,"  144","H,,S"
"CHM00054511","2020-10-05","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,,,,,"  119","H,,S"
"CHM00054511","2020-10-06","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,"  210",",,S","   62",",,S","  141","H,,S"
"CHM00054511","2020-10-07","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,"  222",",,S",,,"  131","H,,S"
"CHM00054511","2020-10-08","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,"  222",",,S","   87",",,S","  147","H,,S"
"CHM00054511","2020-10-09","39.933","116.283","55.0","BEIJING, CH","    0",",,S",,,,,,,"  147","H,,S"
